unix_seconds,tick,interval_ms,physics_ms,active,sleeping,capture_overlap
1789336561.226042,985,35.064000,4.523000,192,95,0
1789336561.267134,987,41.089000,4.523000,192,95,0
1789336561.303132,989,35.996000,4.523000,192,95,0
1789336561.340590,992,37.465000,4.523000,192,95,0
1789336561.377608,994,37.014000,4.523000,192,95,0
1789336561.411790,996,34.185000,4.523000,192,95,0
1789336561.450556,998,38.762000,3.679000,192,95,0
1789336561.487230,1000,36.678000,3.679000,192,95,0
1789336561.526589,1003,39.359000,3.679000,192,95,0
1789336561.565554,1005,38.947000,3.679000,192,95,0
1789336561.600799,1007,35.251000,3.679000,192,95,0
1789336561.638332,1009,37.545000,3.679000,192,95,0
1789336561.678987,1012,40.658000,3.679000,192,95,0
1789336561.719972,1014,40.983000,3.679000,192,95,0
1789336561.762479,1017,42.495000,3.679000,192,95,0
1789336561.799848,1019,37.369000,3.679000,192,95,0
1789336561.839180,1021,39.332000,3.679000,192,95,0
1789336561.877116,1024,37.951000,3.679000,192,95,0
1789336561.915186,1026,38.053000,3.679000,192,95,0
1789336561.958233,1029,43.065000,3.679000,192,96,0
1789336561.998266,1031,40.014000,3.679000,192,96,0
1789336562.033022,1033,34.775000,3.679000,192,97,0
1789336562.080206,1036,47.166000,3.679000,192,98,0
1789336562.120677,1038,40.486000,3.679000,192,99,0
1789336562.162913,1041,42.220000,3.679000,192,99,0
1789336562.203058,1043,40.166000,3.679000,192,100,0
1789336562.244620,1046,41.563000,3.679000,192,100,0
1789336562.284584,1048,39.943000,3.679000,192,100,0
1789336562.323796,1051,39.204000,3.679000,192,100,0
1789336562.365145,1054,41.379000,3.679000,192,101,0
1789336562.400894,1056,35.747000,3.679000,192,104,0
1789336562.437616,1058,36.718000,3.679000,192,105,0
1789336562.475296,1061,37.687000,3.835000,192,106,0
1789336562.513242,1063,37.945000,3.835000,192,107,0
1789336562.551715,1065,38.459000,3.835000,192,108,0
1789336562.587672,1067,35.959000,3.835000,192,108,0
1789336562.628392,1070,40.736000,3.835000,192,108,0
1789336562.663807,1072,35.415000,3.835000,192,112,0
1789336562.698622,1074,34.810000,3.835000,192,113,0
1789336562.731455,1076,32.836000,3.835000,192,113,0
1789336562.764506,1078,33.051000,3.835000,192,115,0
1789336562.793547,1080,29.042000,3.835000,192,116,0
1789336562.828596,1082,35.037000,3.835000,192,116,0
1789336562.867410,1084,38.814000,3.835000,192,119,0
1789336562.899980,1086,32.585000,3.835000,192,119,0
1789336562.929480,1088,29.499000,3.835000,192,121,0
1789336562.957620,1090,28.140000,3.835000,192,122,0
1789336562.985867,1091,28.228000,3.835000,192,123,0
1789336563.019454,1093,33.596000,3.835000,192,129,0
1789336563.047836,1095,28.395000,3.835000,192,130,0
1789336563.075667,1097,27.830000,3.835000,192,135,0
1789336563.101012,1098,25.346000,3.835000,192,135,0
1789336563.128292,1100,27.280000,3.835000,192,136,0
1789336563.157310,1102,29.018000,3.835000,192,140,0
1789336563.183737,1103,26.423000,3.835000,192,142,0
1789336563.215604,1105,31.865000,3.835000,192,145,0
1789336563.242427,1107,26.830000,3.835000,192,147,0
1789336563.278135,1109,35.699000,3.835000,192,147,0
1789336563.308852,1110,30.735000,3.835000,96,52,0
1789336563.339326,1112,30.476000,3.835000,96,53,0
1789336563.368751,1114,29.426000,3.835000,96,56,0
1789336563.400159,1116,31.399000,3.835000,96,59,0
1789336563.425830,1117,25.679000,3.835000,96,61,0
1789336563.457984,1119,32.154000,3.601000,96,63,0
1789336563.485302,1121,27.319000,3.601000,96,68,0
1789336563.512561,1123,27.260000,3.601000,96,75,0
1789336563.540183,1124,27.620000,3.601000,96,75,0
1789336563.567738,1126,27.558000,3.601000,96,79,0
1789336563.595684,1128,27.940000,3.601000,96,80,0
1789336563.623019,1129,27.338000,3.601000,96,82,0
1789336563.651193,1131,28.171000,3.601000,96,83,0
1789336563.679966,1133,28.779000,3.601000,96,85,0
1789336563.710953,1135,30.986000,3.601000,96,87,0
1789336563.738442,1136,27.486000,3.601000,96,87,0
1789336563.766350,1138,27.913000,3.601000,96,88,0
1789336563.794169,1140,27.819000,3.601000,96,90,0
1789336563.823838,1142,29.670000,3.601000,96,90,0
1789336563.848891,1143,25.051000,3.601000,96,90,0
1789336563.875857,1145,26.968000,3.601000,96,91,0
1789336563.900775,1146,24.915000,3.601000,96,91,0
1789336563.929812,1148,29.040000,3.601000,96,91,0
1789336563.962787,1150,32.975000,3.601000,96,92,0
1789336563.993122,1151,30.331000,3.601000,96,92,0
1789336564.026349,1153,33.230000,3.601000,96,95,0
1789336564.060061,1155,33.710000,3.601000,96,95,0
1789336564.091001,1157,30.943000,3.601000,96,95,0
1789336564.121982,1159,30.981000,3.601000,96,95,0
1789336564.151661,1160,29.679000,3.601000,96,95,0
1789336564.182234,1162,30.574000,3.601000,96,96,0
1789336564.209119,1164,26.886000,3.601000,96,96,0
1789336564.239279,1166,30.160000,3.601000,96,96,0
1789336564.267362,1167,28.075000,3.601000,96,96,0
1789336564.296092,1169,28.739000,3.601000,96,96,0
1789336564.326749,1171,30.652000,3.601000,96,96,0
1789336564.354622,1173,27.878000,3.601000,96,96,0
1789336564.382778,1175,28.155000,3.601000,96,96,0
1789336564.411231,1176,28.451000,3.601000,96,96,0
1789336564.444761,1178,33.532000,1.626000,96,96,0
1789336564.477621,1180,32.853000,1.626000,96,96,0
1789336564.513029,1182,35.407000,1.626000,96,96,0
1789336564.546716,1184,33.689000,1.626000,96,96,0
1789336564.582276,1186,35.561000,1.626000,96,96,0
1789336564.617683,1188,35.408000,1.626000,96,96,0
1789336564.648997,1190,31.321000,1.626000,96,96,0
1789336564.681806,1192,32.809000,1.626000,96,96,0
1789336564.714701,1194,32.894000,1.626000,96,96,0
1789336564.745716,1196,31.018000,1.626000,96,96,0
1789336564.777577,1198,31.861000,1.626000,96,96,0
1789336564.808724,1200,31.125000,1.626000,96,96,0
1789336564.842039,1202,33.337000,1.626000,96,96,0
1789336564.873757,1204,31.719000,1.626000,96,96,0
1789336564.906442,1206,32.684000,1.626000,96,96,0
1789336564.943162,1208,36.721000,1.626000,96,96,0
1789336564.974049,1210,30.888000,1.626000,96,96,0
1789336565.007860,1212,33.811000,1.626000,96,96,0
1789336565.042952,1214,35.092000,1.626000,96,96,0
1789336565.080618,1216,37.659000,1.626000,96,96,0
1789336565.116273,1218,35.655000,1.626000,96,96,0
1789336565.154464,1221,38.194000,1.626000,96,96,0
1789336565.186881,1223,32.419000,1.626000,96,96,0
1789336565.221943,1225,35.053000,1.626000,96,96,0
1789336565.257402,1227,35.470000,1.626000,96,96,0
1789336565.292278,1229,34.878000,1.626000,96,96,0
1789336565.326072,1231,33.793000,1.626000,96,96,0
1789336565.358815,1233,32.746000,1.626000,96,96,0
1789336565.392670,1235,33.855000,1.626000,96,96,0
1789336565.422606,1237,29.935000,1.626000,96,96,0
1789336565.452637,1239,30.032000,1.862000,96,96,0
1789336565.483270,1241,30.631000,1.862000,96,96,0
1789336565.513621,1243,30.346000,1.862000,96,96,0
1789336565.541012,1245,27.399000,1.862000,96,96,0
1789336565.570751,1247,29.730000,1.862000,96,96,0
1789336565.600949,1248,30.205000,1.862000,96,96,0
1789336565.631883,1250,30.933000,1.862000,96,96,0
