unix_seconds,tick,interval_ms,physics_ms,active,sleeping,capture_overlap
1789336524.095440,848,35.023000,4.645000,192,171,0
1789336524.132945,851,37.491000,4.645000,192,175,0
1789336524.173388,853,40.461000,4.645000,192,177,0
1789336524.222084,856,48.674000,4.645000,192,179,0
1789336524.261903,858,39.819000,4.645000,192,179,0
1789336524.298363,860,36.478000,4.645000,192,180,0
1789336524.338611,863,40.259000,4.645000,192,181,0
1789336524.373074,865,34.455000,4.645000,192,181,0
1789336524.404518,867,31.442000,4.645000,192,181,0
1789336524.452050,870,47.527000,4.645000,192,182,0
1789336524.493101,872,41.069000,4.645000,192,182,0
1789336524.529106,874,36.001000,4.645000,192,182,0
1789336524.562601,876,33.491000,4.645000,192,183,0
1789336524.604567,879,41.954000,4.645000,192,184,0
1789336524.644347,881,39.785000,4.452000,192,185,0
1789336524.684850,883,40.512000,4.452000,192,185,0
1789336524.726446,886,41.589000,4.452000,192,185,0
1789336524.759143,888,32.690000,4.452000,192,187,0
1789336524.800629,890,41.486000,4.452000,192,187,0
1789336524.841015,893,40.387000,4.452000,192,187,0
1789336524.882496,895,41.497000,4.452000,192,187,0
1789336524.918456,897,35.936000,4.452000,192,187,0
1789336524.954285,899,35.857000,4.452000,192,187,0
1789336524.997351,902,43.068000,4.452000,192,91,0
1789336525.031558,904,34.204000,4.452000,192,91,0
1789336525.077051,906,45.491000,4.452000,192,91,0
1789336525.119806,909,42.750000,4.452000,192,92,0
1789336525.163767,911,43.958000,4.452000,192,92,0
1789336525.207578,914,43.812000,4.452000,192,92,0
1789336525.246455,916,38.876000,4.452000,192,92,0
1789336525.289681,919,43.232000,4.452000,192,93,0
1789336525.324018,921,34.349000,4.452000,192,93,0
1789336525.358222,924,34.200000,4.452000,192,94,0
1789336525.403189,927,44.967000,4.452000,192,94,0
1789336525.440883,929,37.693000,4.452000,192,94,0
1789336525.469607,931,28.730000,4.452000,192,94,0
1789336525.506343,933,36.717000,4.452000,192,94,0
1789336525.542133,935,35.810000,4.452000,192,94,0
1789336525.581391,937,39.237000,4.452000,192,94,0
1789336525.625254,940,43.886000,4.452000,192,94,0
1789336525.663247,942,37.933000,5.042000,192,94,0
1789336525.698655,944,35.464000,5.042000,192,94,0
1789336525.740863,946,42.184000,5.042000,192,94,0
1789336525.786945,949,46.077000,5.042000,192,94,0
1789336525.825079,951,38.161000,5.042000,192,94,0
1789336525.869195,954,44.120000,5.042000,192,94,0
1789336525.908288,956,39.094000,5.042000,192,94,0
1789336525.950660,959,42.371000,5.042000,192,94,0
1789336526.002206,962,51.550000,5.042000,192,94,0
1789336526.045731,964,43.517000,5.042000,192,94,0
1789336526.089013,967,43.291000,5.042000,192,94,0
1789336526.127146,969,38.125000,5.042000,192,94,0
1789336526.164876,972,37.738000,5.042000,192,94,0
1789336526.202102,974,37.225000,5.042000,192,94,0
1789336526.241432,977,39.332000,5.042000,192,94,0
1789336526.290410,979,48.970000,5.042000,192,95,0
1789336526.340470,982,50.063000,5.042000,192,95,0
1789336526.379526,985,39.063000,5.042000,192,95,0
1789336526.419811,988,40.282000,5.042000,192,95,0
1789336526.465427,990,45.610000,5.042000,192,95,0
1789336526.509825,993,44.403000,5.042000,192,95,0
1789336526.544884,995,35.061000,5.042000,192,95,0
1789336526.588530,998,43.646000,5.042000,192,95,0
1789336526.630312,1000,41.781000,5.042000,192,95,0
1789336526.670906,1003,40.593000,3.815000,192,95,0
1789336526.725834,1006,54.926000,3.815000,192,95,0
1789336526.768688,1008,42.852000,3.815000,192,95,0
1789336526.808107,1011,39.426000,3.815000,192,95,0
1789336526.848627,1013,40.516000,3.815000,192,95,0
1789336526.891295,1016,42.658000,3.815000,192,95,0
1789336526.931223,1018,39.943000,3.815000,192,95,0
1789336526.970850,1021,39.628000,3.815000,192,95,0
1789336527.011574,1023,40.706000,3.815000,192,95,0
1789336527.053038,1026,41.484000,3.815000,192,95,0
1789336527.091566,1028,38.526000,3.815000,192,95,0
1789336527.134733,1031,43.171000,3.815000,192,96,0
1789336527.171914,1033,37.181000,3.815000,192,97,0
1789336527.209408,1035,37.492000,3.815000,192,98,0
1789336527.252438,1038,43.019000,3.815000,192,99,0
1789336527.289986,1040,37.559000,3.815000,192,99,0
1789336527.330585,1042,40.604000,3.815000,192,99,0
1789336527.366977,1045,36.390000,3.815000,192,100,0
1789336527.402484,1047,35.502000,3.815000,192,100,0
1789336527.436005,1049,33.521000,3.815000,192,100,0
1789336527.472266,1051,36.266000,3.815000,192,100,0
1789336527.509257,1053,36.993000,3.815000,192,101,0
1789336527.547508,1055,38.247000,3.815000,192,104,0
1789336527.590173,1058,42.650000,3.815000,192,105,0
1789336527.637125,1060,46.972000,3.815000,192,105,0
1789336527.675203,1062,38.060000,3.540000,192,107,0
1789336527.709510,1064,34.324000,3.540000,192,108,0
1789336527.744065,1066,34.545000,3.540000,192,108,0
1789336527.780873,1069,36.819000,3.540000,192,108,0
1789336527.829861,1071,48.974000,3.540000,192,109,0
1789336527.876381,1074,46.530000,3.540000,192,113,0
1789336527.914728,1076,38.350000,3.540000,192,113,0
1789336527.952653,1079,37.928000,3.540000,192,115,0
1789336527.987842,1081,35.187000,3.540000,192,116,0
1789336528.032815,1084,44.974000,3.540000,192,119,0
1789336528.073982,1087,41.169000,3.540000,192,120,0
1789336528.108122,1089,34.142000,3.540000,192,122,0
1789336528.140124,1091,31.996000,3.540000,192,123,0
1789336528.175035,1093,34.903000,3.540000,192,129,0
1789336528.220345,1096,45.300000,3.540000,192,135,0
1789336528.260302,1098,39.957000,3.540000,192,135,0
1789336528.295754,1100,35.448000,3.540000,192,136,0
1789336528.339256,1103,43.526000,3.540000,192,142,0
1789336528.382371,1105,43.083000,3.540000,192,145,0
1789336528.420400,1107,38.060000,3.540000,192,147,0
1789336528.469825,1110,49.440000,3.540000,96,52,0
1789336528.514587,1112,44.761000,3.540000,96,53,0
1789336528.550535,1115,35.944000,3.540000,96,58,0
1789336528.588082,1117,37.553000,3.540000,96,61,0
1789336528.628737,1119,40.649000,3.540000,96,63,0
1789336528.673593,1122,44.863000,4.605000,96,73,0
1789336528.720763,1125,47.162000,4.605000,96,78,0
1789336528.768880,1128,48.116000,4.605000,96,80,0
1789336528.809079,1130,40.197000,4.605000,96,83,0
1789336528.850406,1133,41.330000,4.605000,96,85,0
1789336528.888255,1136,37.852000,4.605000,96,87,0
1789336528.923156,1138,34.898000,4.605000,96,88,0
1789336528.970085,1141,46.940000,4.605000,96,90,0
1789336529.006427,1143,36.340000,4.605000,96,90,0
1789336529.044498,1145,38.072000,4.605000,96,91,0
1789336529.077600,1147,33.102000,4.605000,96,91,0
1789336529.107117,1149,29.521000,4.605000,96,91,0
1789336529.143984,1151,36.862000,4.605000,96,92,0
1789336529.187336,1154,43.350000,4.605000,96,95,0
1789336529.219831,1156,32.500000,4.605000,96,95,0
1789336529.255992,1158,36.164000,4.605000,96,95,0
1789336529.286091,1160,30.092000,4.605000,96,95,0
1789336529.316757,1162,30.674000,4.605000,96,96,0
1789336529.346799,1164,30.038000,4.605000,96,96,0
1789336529.383479,1166,36.685000,4.605000,96,96,0
1789336529.419192,1168,35.711000,4.605000,96,96,0
1789336529.450799,1170,31.604000,4.605000,96,96,0
1789336529.486458,1172,35.664000,4.605000,96,96,0
1789336529.518868,1174,32.407000,4.605000,96,96,0
1789336529.560322,1176,41.457000,4.605000,96,96,0
1789336529.592893,1178,32.571000,4.605000,96,96,0
1789336529.629301,1180,36.398000,2.254000,96,96,0
1789336529.672475,1183,43.181000,2.254000,96,96,0
1789336529.705400,1185,32.926000,2.254000,96,96,0
1789336529.743007,1187,37.612000,2.254000,96,96,0
1789336529.786898,1189,43.876000,2.254000,96,96,0
1789336529.826601,1191,39.713000,2.254000,96,96,0
1789336529.862097,1193,35.498000,2.254000,96,96,0
1789336529.900575,1196,38.478000,2.254000,96,96,0
1789336529.936496,1198,35.915000,2.254000,96,96,0
1789336529.976271,1200,39.771000,2.254000,96,96,0
1789336530.011507,1202,35.247000,2.254000,96,96,0
1789336530.046676,1205,35.165000,2.254000,96,96,0
1789336530.085802,1207,39.128000,2.254000,96,96,0
1789336530.127268,1210,41.467000,2.254000,96,96,0
1789336530.168108,1212,40.842000,2.254000,96,96,0
1789336530.206215,1214,38.109000,2.254000,96,96,0
1789336530.242798,1216,36.579000,2.254000,96,96,0
1789336530.283007,1219,40.212000,2.254000,96,96,0
1789336530.326622,1221,43.613000,2.254000,96,96,0
1789336530.368961,1224,42.305000,2.254000,96,96,0
1789336530.407576,1226,38.638000,2.254000,96,96,0
1789336530.444243,1228,36.669000,2.254000,96,96,0
1789336530.494088,1231,49.850000,2.254000,96,96,0
1789336530.539230,1234,45.148000,2.254000,96,96,0
1789336530.581117,1237,41.882000,2.254000,96,96,0
1789336530.616553,1239,35.448000,2.254000,96,96,0
1789336530.664426,1242,47.865000,2.027000,96,96,0
1789336530.702612,1245,38.190000,2.027000,96,96,0
1789336530.738726,1247,36.113000,2.027000,96,96,0
1789336530.776976,1249,38.250000,2.027000,96,96,0
1789336530.816213,1252,39.238000,2.027000,96,96,0
1789336530.848580,1254,32.373000,2.027000,96,96,0
1789336530.887430,1256,38.838000,2.027000,96,96,0
1789336530.925923,1258,38.502000,2.027000,96,96,0
1789336530.973251,1261,47.326000,2.027000,96,96,0
1789336531.016283,1263,43.012000,2.027000,96,96,0
1789336531.052752,1265,36.492000,2.027000,96,96,0
1789336531.095172,1268,42.413000,2.027000,96,96,0
1789336531.137159,1270,41.987000,2.027000,96,96,0
1789336531.174527,1272,37.376000,2.027000,96,96,0
1789336531.213715,1275,39.185000,2.027000,96,96,0
1789336531.250756,1277,37.044000,2.027000,96,96,0
1789336531.291674,1279,40.923000,2.027000,96,96,0
1789336531.333411,1282,41.731000,2.027000,96,96,0
1789336531.380989,1285,47.577000,2.027000,96,96,0
1789336531.418846,1287,37.854000,2.027000,96,96,0
1789336531.462920,1290,44.076000,2.027000,96,96,0
1789336531.501917,1292,39.001000,2.027000,96,96,0
1789336531.546643,1295,44.731000,2.027000,96,96,0
1789336531.592922,1297,46.267000,2.027000,96,96,0
1789336531.639202,1300,46.294000,2.027000,96,96,0
1789336531.679190,1303,39.988000,4.308000,96,96,0
1789336531.713245,1306,34.051000,4.308000,96,96,0
1789336531.738096,1307,24.852000,4.308000,96,96,0
1789336531.766421,1308,28.324000,4.308000,96,96,0
1789336531.796523,1310,30.098000,4.308000,96,96,0
1789336531.824802,1311,28.285000,4.308000,96,96,0
1789336531.853296,1313,28.496000,4.308000,96,96,0
1789336531.881153,1315,27.853000,4.308000,96,96,0
1789336531.912435,1317,31.286000,4.308000,96,96,0
1789336531.940910,1318,28.474000,4.308000,96,96,0
1789336531.970687,1320,29.774000,4.308000,96,96,0
1789336532.001098,1322,30.408000,4.308000,96,96,0
1789336532.036941,1324,35.834000,4.308000,96,96,0
1789336532.067805,1326,30.881000,4.308000,96,96,0
1789336532.097255,1328,29.446000,4.308000,96,96,0
1789336532.127293,1329,30.033000,4.308000,96,96,0
1789336532.158539,1331,31.256000,4.308000,96,96,0
1789336532.194335,1333,35.791000,4.308000,96,96,0
1789336532.231893,1336,37.565000,4.308000,96,96,0
1789336532.268520,1338,36.619000,4.308000,96,96,0
1789336532.310898,1340,42.384000,4.308000,96,96,0
1789336532.350146,1343,39.248000,4.308000,96,96,0
1789336532.386606,1345,36.459000,4.308000,96,96,0
1789336532.422780,1347,36.168000,4.308000,96,96,0
1789336532.458757,1349,35.987000,4.308000,96,96,0
1789336532.493687,1352,34.930000,4.308000,96,96,0
1789336532.526158,1354,32.469000,4.308000,96,96,0
1789336532.560945,1356,34.773000,4.308000,96,96,0
1789336532.594303,1358,33.369000,4.308000,96,96,0
1789336532.631230,1361,36.931000,1.702000,96,96,0
1789336532.664572,1363,33.346000,1.702000,96,96,0
1789336532.698703,1365,34.128000,1.702000,96,96,0
1789336532.733360,1367,34.656000,1.702000,96,96,0
1789336532.765384,1369,32.025000,1.702000,96,96,0
1789336532.800170,1371,34.781000,1.702000,96,96,0
1789336532.834788,1373,34.626000,1.702000,96,96,0
1789336532.860154,1374,25.359000,1.702000,96,96,0
1789336532.887280,1376,27.134000,1.702000,96,96,0
1789336532.914047,1378,26.757000,1.702000,96,96,0
